"ID";"Model";"Lot_ID";"Serial_Number";"Current_Station";"Receiving_Time";"Assembly_Time";"Burn_In_Start";"Burn_In_End";"Packing_Time";"Shipping_Time";"Burn_In_Result";"Firmware_Update_Time";"Repair_Time";"Is_Received";"Is_Assembly_Done";"Is_Firmware_Updated";"Is_Burn_In_Processing";"Is_Burn_In_Done";"Is_Packing_Done";"Is_Shipping_Done";"Is_Repaired_Done";"Is_ReWork";"Is_Passed";"Symptoms_Fail";"Re_Work_Count";"Re_Work_Start"
277;"SMC-P05 R14";112019;"30N005002004";"Assembly Station";"2019-11-20 15:32:00";"2019-11-21 13:32:47";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
278;"SMC-P05 R14";112019;"30N005002348";"Assembly Station";"2019-11-20 15:32:01";"2019-11-21 13:32:50";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
279;"SMC-P05 R14";112019;"30N005002489";"Assembly Station";"2019-11-20 15:32:08";"2019-11-21 14:35:37";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
280;"SMC-P05 R14";112019;"30N005001724";"Assembly Station";"2019-11-20 15:32:10";"2019-11-21 14:35:53";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
281;"SMC-P05 R14";112019;"30N005002412";"Assembly Station";"2019-11-20 15:32:13";"2019-11-21 14:35:55";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
282;"SMC-P05 R14";112019;"30N005002474";"Assembly Station";"2019-11-20 15:32:14";"2019-11-21 14:35:52";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
283;"SMC-P05 R14";112019;"30N005002486";"Assembly Station";"2019-11-20 15:32:28";"2019-11-21 13:30:24";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
284;"SMC-P05 R14";112019;"30N005002083";"Assembly Station";"2019-11-20 15:32:29";"2019-11-21 13:32:38";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
285;"SMC-P05 R14";112019;"30N005001813";"Assembly Station";"2019-11-20 15:32:32";"2019-11-21 13:30:20";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
286;"SMC-P05 R14";112019;"30N005002499";"Assembly Station";"2019-11-20 15:32:34";"2019-11-21 13:32:34";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
287;"SMC-P05 R14";112019;"30N005001644";"Assembly Station";"2019-11-20 15:32:38";"2019-11-21 13:32:28";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
288;"SMC-P05 R14";112019;"30N005002475";"Burn In Station";"2019-11-20 15:32:40";"2019-11-21 13:30:11";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 14:11:47";"";1;1;1;1;0;0;0;0;0;0;"";0;""
289;"SMC-P05 R14";112019;"30N005001643";"Assembly Station";"2019-11-20 15:32:42";"2019-11-21 13:32:31";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
290;"SMC-P05 R14";112019;"30N005002503";"Burn In Station";"2019-11-20 15:32:45";"2019-11-21 13:30:08";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 14:11:55";"";1;1;1;1;0;0;0;0;0;0;"";0;""
291;"SMC-P05 R14";112019;"30N005002403";"Burn In Station";"2019-11-20 15:32:49";"2019-11-21 13:30:48";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 15:39:06";"";1;1;1;1;0;0;0;0;0;0;"";0;""
292;"SMC-P05 R14";112019;"30N005002087";"Assembly Station";"2019-11-20 15:32:51";"2019-11-21 13:32:54";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
293;"SMC-P05 R14";112019;"30N005001977";"Burn In Station";"2019-11-20 15:32:54";"2019-11-21 13:30:40";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 15:39:42";"";1;1;1;1;0;0;0;0;0;0;"";0;""
294;"SMC-P05 R14";112019;"30N005001915";"Burn In Station";"2019-11-20 15:32:55";"2019-11-21 13:31:20";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 15:39:07";"";1;1;1;1;0;0;0;0;0;0;"";0;""
295;"SMC-P05 R14";112019;"30N005002072";"Burn In Station";"2019-11-20 15:33:04";"2019-11-21 13:30:32";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 15:38:59";"";1;1;1;1;0;0;0;0;0;0;"";0;""
296;"SMC-P05 R14";112019;"30N005002047";"Burn In Station";"2019-11-20 15:33:05";"2019-11-21 13:32:18";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 14:12:11";"";1;1;1;1;0;0;0;0;0;0;"";0;""
297;"SMC-P05 R14";112019;"30N005002051";"Burn In Station";"2019-11-20 15:33:07";"2019-11-21 13:30:34";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 15:38:54";"";1;1;1;1;0;0;0;0;0;0;"";0;""
298;"SMC-P05 R14";112019;"30N005002055";"Assembly Station";"2019-11-20 15:33:09";"2019-11-21 13:30:15";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
299;"SMC-P05 R14";112019;"30N005001928";"Burn In Station";"2019-11-20 15:33:13";"2019-11-21 13:31:56";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 14:11:32";"";1;1;1;1;0;0;0;0;0;0;"";0;""
300;"SMC-P05 R14";112019;"30N005002480";"Burn In Station";"2019-11-20 15:33:14";"2019-11-21 13:32:03";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 14:11:31";"";1;1;1;1;0;0;0;0;0;0;"";0;""
301;"SMC-P05 R14";112019;"30N005001872";"Burn In Station";"2019-11-20 15:33:16";"2019-11-21 13:31:53";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 14:11:34";"";1;1;1;1;0;0;0;0;0;0;"";0;""
302;"SMC-P05 R14";112019;"30N005001958";"Burn In Station";"2019-11-20 15:33:19";"2019-11-21 13:31:51";"2019-11-25 08:50:30";"";"";"";"Burn In Processing";"2019-11-22 14:11:42";"";1;1;1;1;0;0;0;0;0;0;"";0;""
303;"SMC-P05 R14";112019;"30N005002169";"Assembly Station";"2019-11-20 15:33:23";"2019-11-21 13:32:46";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
304;"SMC-P05 R14";112019;"30N005001886";"Assembly Station";"2019-11-20 15:33:24";"2019-11-21 14:35:49";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
305;"SMC-P05 R14";112019;"30N005002183";"Assembly Station";"2019-11-20 15:33:26";"2019-11-21 13:32:44";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
306;"SMC-P05 R14";112019;"30N005001733";"Assembly Station";"2019-11-20 15:33:28";"2019-11-21 14:35:45";"";"";"";"";"";"";"";1;1;0;0;0;0;0;0;0;0;"";0;""
307;"SMC-P05 R14";110119;"30N005002512";"Shipping Station";"2019-11-01 13:07:58";"2019-11-05 09:10:06";"2019-11-05 12:07:40";"2019-11-06 13:27:18";"2019-11-07 09:24:14";"2019-11-07 15:35:32";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
308;"SMC-P05 R14";110119;"30N005001771";"Shipping Station";"2019-11-01 13:07:59";"2019-11-05 09:10:48";"2019-11-05 12:07:40";"2019-11-06 13:27:22";"2019-11-07 09:24:16";"2019-11-07 15:35:34";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
309;"SMC-P05 R14";110119;"30N005002502";"Shipping Station";"2019-11-01 13:08:01";"2019-11-05 09:10:48";"2019-11-05 12:07:40";"2019-11-06 13:27:23";"2019-11-07 09:24:16";"2019-11-07 15:35:35";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
310;"SMC-P05 R14";110119;"30N005002490";"Shipping Station";"2019-11-01 13:08:02";"2019-11-05 09:10:50";"2019-11-05 12:07:40";"2019-11-06 13:27:23";"2019-11-07 09:24:17";"2019-11-07 15:35:36";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
311;"SMC-P05 R14";110119;"30N005002491";"Shipping Station";"2019-11-01 13:08:04";"2019-11-05 09:10:51";"2019-11-05 12:07:40";"2019-11-06 13:27:24";"2019-11-07 09:24:18";"2019-11-07 15:35:36";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
312;"SMC-P05 R14";110119;"30N005002290";"Shipping Station";"2019-11-01 13:08:05";"2019-11-05 09:10:51";"2019-11-05 12:07:40";"2019-11-06 13:27:24";"2019-11-07 09:24:18";"2019-11-07 15:35:37";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
313;"SMC-P05 R14";110119;"30N005002509";"Shipping Station";"2019-11-01 13:08:06";"2019-11-05 09:10:52";"2019-11-05 12:07:40";"2019-11-06 13:27:25";"2019-11-07 09:24:19";"2019-11-07 15:35:37";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
314;"SMC-P05 R14";110119;"30N005001845";"Shipping Station";"2019-11-01 13:08:07";"2019-11-05 09:10:52";"2019-11-05 12:07:40";"2019-11-06 13:27:26";"2019-11-07 09:24:20";"2019-11-07 15:35:38";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
315;"SMC-P05 R14";110119;"30N005002046";"Shipping Station";"2019-11-01 13:08:08";"2019-11-05 09:10:53";"2019-11-05 12:07:40";"2019-11-06 13:27:26";"2019-11-07 09:24:20";"2019-11-07 15:35:39";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
316;"SMC-P05 R14";110119;"30N005002040";"Shipping Station";"2019-11-01 13:08:09";"2019-11-05 09:10:53";"2019-11-05 12:07:40";"2019-11-06 13:27:27";"2019-11-07 09:24:21";"2019-11-07 15:35:39";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
317;"SMC-P05 R14";110119;"30N005001864";"Shipping Station";"2019-11-01 13:08:10";"2019-11-05 09:10:59";"2019-11-05 12:07:40";"2019-11-06 13:27:28";"2019-11-07 09:24:09";"2019-11-07 15:35:41";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
318;"SMC-P05 R14";110119;"30N005002032";"Shipping Station";"2019-11-01 13:08:11";"2019-11-05 09:10:59";"2019-11-05 12:07:40";"2019-11-06 13:27:28";"2019-11-07 09:24:10";"2019-11-07 15:35:42";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
319;"SMC-P05 R14";110119;"30N005001711";"Shipping Station";"2019-11-01 13:08:13";"2019-11-05 09:10:58";"2019-11-05 12:07:40";"2019-11-06 13:27:28";"2019-11-07 09:24:10";"2019-11-07 15:35:43";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
320;"SMC-P05 R14";110119;"30N005002481";"Shipping Station";"2019-11-01 13:08:14";"2019-11-05 09:10:58";"2019-11-05 12:07:40";"2019-11-06 13:27:29";"2019-11-07 09:24:11";"2019-11-07 15:35:43";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
321;"SMC-P05 R14";110119;"30N005002182";"Shipping Station";"2019-11-01 13:08:15";"2019-11-05 09:10:57";"2019-11-05 12:07:40";"2019-11-06 13:27:29";"2019-11-07 09:24:11";"2019-11-07 15:35:44";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
322;"SMC-P05 R14";110119;"30N005001702";"Shipping Station";"2019-11-01 13:08:16";"2019-11-05 09:10:56";"2019-11-05 12:07:40";"2019-11-06 13:27:30";"2019-11-07 09:24:12";"2019-11-07 15:35:44";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
323;"SMC-P05 R14";110119;"30N005001700";"Shipping Station";"2019-11-01 13:08:17";"2019-11-05 09:10:56";"2019-11-05 12:07:40";"2019-11-06 13:27:31";"2019-11-07 09:24:12";"2019-11-07 15:35:45";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
324;"SMC-P05 R14";110119;"30N005002430";"Shipping Station";"2019-11-01 13:08:18";"2019-11-05 09:10:55";"2019-11-05 12:07:40";"2019-11-06 13:27:32";"2019-11-07 09:24:13";"2019-11-07 15:35:45";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
325;"SMC-P05 R14";110119;"30N005002451";"Shipping Station";"2019-11-01 13:08:19";"2019-11-05 09:10:55";"2019-11-05 12:07:40";"2019-11-06 13:27:32";"2019-11-07 09:24:13";"2019-11-07 15:35:46";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
326;"SMC-P05 R14";110119;"30N005002513";"Shipping Station";"2019-11-01 13:08:21";"2019-11-05 09:10:54";"2019-11-05 12:07:40";"2019-11-06 13:27:34";"2019-11-07 09:24:14";"2019-11-07 15:35:47";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
327;"SMC-P05 R14";110119;"30N005002096";"Shipping Station";"2019-11-01 13:08:22";"2019-11-05 09:11:05";"2019-11-05 12:07:40";"2019-11-06 13:27:35";"2019-11-07 09:24:03";"2019-11-07 15:35:55";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
328;"SMC-P05 R14";110119;"30N005002471";"Shipping Station";"2019-11-01 13:08:23";"2019-11-05 09:11:04";"2019-11-05 12:07:40";"2019-11-06 13:27:36";"2019-11-07 09:24:03";"2019-11-07 15:35:54";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
329;"SMC-P05 R14";110119;"30N005001948";"Shipping Station";"2019-11-01 13:08:24";"2019-11-05 09:11:04";"2019-11-05 12:07:40";"2019-11-06 13:27:37";"2019-11-07 09:24:04";"2019-11-07 15:35:54";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
330;"SMC-P05 R14";110119;"30N005002510";"Shipping Station";"2019-11-01 13:08:26";"2019-11-05 09:11:03";"2019-11-05 12:07:40";"2019-11-06 13:27:37";"2019-11-07 09:24:04";"2019-11-07 15:35:53";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
331;"SMC-P05 R14";110119;"30N005002511";"Shipping Station";"2019-11-01 13:08:27";"2019-11-05 09:11:02";"2019-11-05 12:07:40";"2019-11-06 13:28:45";"2019-11-07 09:24:05";"2019-11-07 15:35:53";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
332;"SMC-P05 R14";110119;"30N005002054";"Shipping Station";"2019-11-01 13:08:28";"2019-11-05 09:11:02";"2019-11-05 12:07:40";"2019-11-06 13:28:47";"2019-11-07 09:24:06";"2019-11-07 15:35:52";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
333;"SMC-P05 R14";110119;"30N005001760";"Shipping Station";"2019-11-01 13:08:30";"2019-11-05 09:11:02";"2019-11-05 12:07:40";"2019-11-06 13:28:47";"2019-11-07 09:24:07";"2019-11-07 15:35:52";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
334;"SMC-P05 R14";110119;"30N005002468";"Shipping Station";"2019-11-01 13:08:31";"2019-11-05 09:11:01";"2019-11-05 12:07:40";"2019-11-06 13:28:48";"2019-11-07 09:24:07";"2019-11-07 15:35:51";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
335;"SMC-P05 R14";110119;"30N005002281";"Shipping Station";"2019-11-01 13:08:32";"2019-11-05 09:11:01";"2019-11-05 12:07:40";"2019-11-06 13:28:49";"2019-11-07 09:24:08";"2019-11-07 15:35:50";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
336;"SMC-P05 R14";110119;"30N005002094";"Shipping Station";"2019-11-01 13:08:34";"2019-11-05 09:11:00";"2019-11-05 12:07:40";"2019-11-06 13:28:49";"2019-11-07 09:24:08";"2019-11-07 15:35:50";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
337;"SMC-P05 R14";110119;"30N005002060";"Shipping Station";"2019-11-01 13:08:40";"2019-11-05 09:11:09";"2019-11-05 12:07:40";"2019-11-06 13:29:08";"2019-11-07 09:23:46";"2019-11-07 15:35:57";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
338;"SMC-P05 R14";110119;"30N005002148";"Shipping Station";"2019-11-01 13:08:41";"2019-11-05 09:11:10";"2019-11-05 12:07:40";"2019-11-06 13:29:07";"2019-11-07 09:23:49";"2019-11-07 15:35:58";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
339;"SMC-P05 R14";110119;"30N005002477";"Shipping Station";"2019-11-01 13:08:42";"2019-11-05 09:11:10";"2019-11-05 12:07:40";"2019-11-06 13:29:07";"2019-11-07 09:23:50";"2019-11-07 15:35:58";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
340;"SMC-P05 R14";110119;"30N005002172";"Shipping Station";"2019-11-01 13:08:43";"2019-11-05 09:11:11";"2019-11-05 12:07:40";"2019-11-06 13:29:06";"2019-11-07 09:23:51";"2019-11-07 15:35:59";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
341;"SMC-P05 R14";110119;"30N005002134";"Shipping Station";"2019-11-01 13:08:45";"2019-11-05 09:11:11";"2019-11-05 12:07:40";"2019-11-06 13:29:06";"2019-11-07 09:23:51";"2019-11-07 15:36:00";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
342;"SMC-P05 R14";110119;"30N005001896";"Shipping Station";"2019-11-01 13:08:47";"2019-11-05 09:11:12";"2019-11-05 12:07:40";"2019-11-06 13:29:05";"2019-11-07 09:23:52";"2019-11-07 15:36:00";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
343;"SMC-P05 R14";110119;"30N005002001";"Shipping Station";"2019-11-01 13:08:48";"2019-11-05 09:11:12";"2019-11-05 12:07:40";"2019-11-06 13:29:04";"2019-11-07 09:23:52";"2019-11-07 15:36:01";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
344;"SMC-P05 R14";110119;"30N005002485";"Shipping Station";"2019-11-01 13:08:49";"2019-11-05 09:11:13";"2019-11-05 12:07:40";"2019-11-06 13:29:03";"2019-11-07 09:23:53";"2019-11-07 15:36:01";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
345;"SMC-P05 R14";110119;"30N005001921";"Shipping Station";"2019-11-01 13:08:50";"2019-11-05 09:11:13";"2019-11-05 12:07:40";"2019-11-06 13:29:02";"2019-11-07 09:23:54";"2019-11-07 15:36:02";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
346;"SMC-P05 R14";110119;"30N005002266";"Shipping Station";"2019-11-01 13:08:51";"2019-11-05 09:11:14";"2019-11-05 12:07:40";"2019-11-06 13:29:01";"2019-11-07 09:23:54";"2019-11-07 15:36:03";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
347;"SMC-P05 R14";110119;"30N005001798";"Shipping Station";"2019-11-01 13:08:52";"2019-11-05 09:11:14";"2019-11-05 12:07:40";"2019-11-06 13:29:00";"2019-11-07 09:23:54";"2019-11-07 15:36:03";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
348;"SMC-P05 R14";110119;"30N005001986";"Shipping Station";"2019-11-01 13:08:53";"2019-11-05 09:11:15";"2019-11-05 12:07:40";"2019-11-06 13:28:59";"2019-11-07 09:23:55";"2019-11-07 15:36:04";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
349;"SMC-P05 R14";110119;"30N005002442";"Shipping Station";"2019-11-01 13:08:54";"2019-11-05 09:11:15";"2019-11-05 12:07:40";"2019-11-06 13:28:58";"2019-11-07 09:23:55";"2019-11-07 15:36:04";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
350;"SMC-P05 R14";110119;"30N005002005";"Shipping Station";"2019-11-01 13:08:55";"2019-11-05 09:11:16";"2019-11-05 12:07:40";"2019-11-06 13:28:57";"2019-11-07 09:23:56";"2019-11-07 15:36:05";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
351;"SMC-P05 R14";110119;"30N005001988";"Shipping Station";"2019-11-01 13:08:55";"2019-11-05 09:11:17";"2019-11-05 12:07:40";"2019-11-06 13:28:57";"2019-11-07 09:23:56";"2019-11-07 15:36:05";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
352;"SMC-P05 R14";110119;"30N005002319";"Shipping Station";"2019-11-01 13:08:56";"2019-11-05 09:11:18";"2019-11-05 12:07:40";"2019-11-06 13:28:56";"2019-11-07 09:23:57";"2019-11-07 15:36:06";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
353;"SMC-P05 R14";110119;"30N005001806";"Shipping Station";"2019-11-01 13:08:57";"2019-11-05 09:11:18";"2019-11-05 12:07:40";"2019-11-06 13:28:56";"2019-11-07 09:23:57";"2019-11-07 15:36:07";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
354;"SMC-P05 R14";110119;"30N005002417";"Shipping Station";"2019-11-01 13:08:58";"2019-11-05 09:11:19";"2019-11-05 12:07:40";"2019-11-06 13:28:55";"2019-11-07 09:23:58";"2019-11-07 15:36:08";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
355;"SMC-P05 R14";110119;"30N005002108";"Shipping Station";"2019-11-01 13:08:58";"2019-11-05 09:11:19";"2019-11-05 12:07:40";"2019-11-06 13:28:55";"2019-11-07 09:23:58";"2019-11-07 15:36:08";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
356;"SMC-P05 R14";110119;"30N005002022";"Shipping Station";"2019-11-01 13:09:00";"2019-11-05 09:11:20";"2019-11-05 12:07:40";"2019-11-06 13:28:54";"2019-11-07 09:23:59";"2019-11-07 15:36:09";"PASS";"";"";1;1;0;1;1;1;1;0;0;1;"No Trouble Found.";0;""
357;"SMC-P04W R16";110619;"30N004000134";"Receiving Station";"2019-11-06 13:48:27";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:21"
358;"SMC-P04W R16";110619;"30N004000342";"Receiving Station";"2019-11-06 13:48:28";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:23"
359;"SMC-P04W R16";110619;"30N004000289";"Receiving Station";"2019-11-06 13:48:29";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:24"
360;"SMC-P04W R16";110619;"30N004000123";"Receiving Station";"2019-11-06 13:48:29";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:25"
361;"SMC-P04W R16";110619;"30N004000015";"Receiving Station";"2019-11-06 13:48:30";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:25"
362;"SMC-P04W R16";110619;"30N004000379";"Receiving Station";"2019-11-06 13:48:31";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:26"
363;"SMC-P04W R16";110619;"30N004000071";"Receiving Station";"2019-11-06 13:48:32";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:26"
364;"SMC-P04W R16";110619;"30N004000077";"Receiving Station";"2019-11-06 13:48:33";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:27"
365;"SMC-P04W R16";110619;"30N004000040";"Receiving Station";"2019-11-06 13:48:34";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:28"
366;"SMC-P04W R16";110619;"30N004000089";"Receiving Station";"2019-11-06 13:48:36";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:32"
367;"SMC-P04W R16";110619;"30N004000034";"Receiving Station";"2019-11-06 13:48:37";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:31"
368;"SMC-P04W R16";110619;"30N004000117";"Receiving Station";"2019-11-06 13:48:37";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:31"
369;"SMC-P04W R16";110619;"30N004000269";"Receiving Station";"2019-11-06 13:48:38";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:30"
370;"SMC-P04W R16";110619;"30N004000018";"Receiving Station";"2019-11-06 13:48:39";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:30"
371;"SMC-P04W R16";110619;"30N004000017";"Receiving Station";"2019-11-06 13:48:40";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:29"
372;"SMC-P04W R16";110619;"30N004000331";"Receiving Station";"2019-11-06 13:48:41";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:29"
373;"SMC-P04W R16";110619;"30N004000057";"Receiving Station";"2019-11-06 13:48:42";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:28"
374;"SMC-P04W R16";110619;"30N004000011";"Receiving Station";"2019-11-06 13:48:43";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:39"
375;"SMC-P04W R16";110619;"30N004000286";"Receiving Station";"2019-11-06 13:48:44";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:38"
376;"SMC-P04W R16";110619;"30N004000315";"Receiving Station";"2019-11-06 13:48:44";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:37"
377;"SMC-P04W R16";110619;"30N004000207";"Receiving Station";"2019-11-06 13:48:45";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:36"
378;"SMC-P04W R16";110619;"30N004000201";"Receiving Station";"2019-11-06 13:48:46";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:35"
379;"SMC-P04W R16";110619;"30N004000161";"Receiving Station";"2019-11-06 13:48:47";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:35"
380;"SMC-P04W R16";110619;"30N004000076";"Receiving Station";"2019-11-06 13:48:48";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:34"
381;"SMC-P04W R16";110619;"30N004000148";"Receiving Station";"2019-11-06 13:48:49";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;0;0;0;"";1;"2019-11-18 14:51:33"
